Gene_acc,Gene_id,srank,Intensity,FDR,Desc,desc2,ids2
523,Tb927.8.2250,13.611922,8.280851425694207,0.13544,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative",Tb927.8.2250:mRNA-p1 | transcript=Tb927.8.2250:mRNA | gene=Tb927.8.2250 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Fungal tRNA ligase phosphodiesterase domain containing protein  putative | transcript_product=Fungal tRNA ligase phosphodies,Tb927.8.2250:mRNA-p1
524,Tb927.4.3160,-13.590291,9.273417994771455,0.13544,"dihydroxyacetone phosphate acyltransferase, putative",Tb927.4.3160:mRNA-p1 | transcript=Tb927.4.3160:mRNA | gene=Tb927.4.3160 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=dihydroxyacetone phosphate acyltransferase  putative | transcript_product=dihydroxyacetone phosphate acyltransferase  putati,Tb927.4.3160:mRNA-p1
525,Tb927.8.590,-13.543716,8.254112839576067,0.1358,"carnitine O-palmitoyltransferase, putative",Tb927.8.590:mRNA-p1 | transcript=Tb927.8.590:mRNA | gene=Tb927.8.590 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=carnitine O-palmitoyltransferase  putative | transcript_product=carnitine O-palmitoyltransferase  putative | location=Tb927_08_Tb927.8.5900:mRNA-p1 | transcript=Tb927.8.5900:mRNA | gene=Tb927.8.5900 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Sedlin  N-terminal conserved region  putative | transcript_product=Sedlin  N-terminal conserved region  putative | location=,Tb927.8.590:mRNA-p1Tb927.8.5900:mRNA-p1
526,Tb927.9.3590,-13.534248000000002,8.895494369976074,0.1358,"monothiol glutaredoxin, putative",Tb927.9.3590:mRNA-p1 | transcript=Tb927.9.3590:mRNA | gene=Tb927.9.3590 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=monothiol glutaredoxin  putative | transcript_product=monothiol glutaredoxin  putative | location=Tb927_09_v5.1:723546-72410,Tb927.9.3590:mRNA-p1;Tb11.v5.0904.1-p1
527,Tb927.1.4740,13.518459,8.865684226117738,0.13587,"FAM91 N-terminus/FAM91 C-terminus, putative",Tb927.1.4740:mRNA-p1 | transcript=Tb927.1.4740:mRNA | gene=Tb927.1.4740 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=FAM91 N-terminus/FAM91 C-terminus  putative | transcript_product=FAM91 N-terminus/FAM91 C-terminus  putative | location=Tb92,Tb927.1.4740:mRNA-p1
528,Tb927.7.2480,13.516848,7.7036266444145545,0.13587,Parvulin 42,Tb927.7.2480:mRNA-p1 | transcript=Tb927.7.2480:mRNA | gene=Tb927.7.2480 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Parvulin 42 | transcript_product=Parvulin 42 | location=Tb927_07_v5.1:637504-638655(-) | protein_length=383 | sequence_SO=ch,Tb927.7.2480:mRNA-p1
529,Tb927.11.11980,-13.514279,11.267969158685094,0.13587,cytoskeleton-associated protein 15,Tb927.11.11980:mRNA-p1 | transcript=Tb927.11.11980:mRNA | gene=Tb927.11.11980 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=cytoskeleton-associated protein 15 | transcript_product=cytoskeleton-associated protein 15 | location=Tb927_11_v5.1:32,Tb927.11.11980:mRNA-p1;Tb927.11.11975:mRNA-p1;Tb927.11.11965:mRNA-p1
530,Tb927.10.9450,-13.50414,9.300247561194086,0.13587,"invariant surface glycoprotein, putative",Tb927.10.9450:mRNA-p1 | transcript=Tb927.10.9450:mRNA | gene=Tb927.10.9450 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=invariant surface glycoprotein  putative | transcript_product=invariant surface glycoprotein  putative | location=Tb927_1,Tb927.10.9450:mRNA-p1
531,Tb927.10.13830,-13.490999,8.944586298242092,0.13587,"chaperone protein DnaJ, putative",Tb927.10.13830:mRNA-p1 | transcript=Tb927.10.13830:mRNA | gene=Tb927.10.13830 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=chaperone protein DnaJ  putative | transcript_product=chaperone protein DnaJ  putative | location=Tb927_10_v5.1:337702,Tb927.10.13830:mRNA-p1
532,Tb927.4.2180,-13.457698,10.174001626402426,0.136,"60S ribosomal protein L35a, putative",Tb927.4.2180:mRNA-p1 | transcript=Tb927.4.2180:mRNA | gene=Tb927.4.2180 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=60S ribosomal protein L35a  putative | transcript_product=60S ribosomal protein L35a  putative | location=Tb927_04_v5.1:5606,Tb927.4.2180:mRNA-p1
533,Tb927.9.8820,-13.450276,10.266960398597696,0.136,"hypothetical protein, conserved",Tb927.9.8820:mRNA-p1 | transcript=Tb927.9.8820:mRNA | gene=Tb927.9.8820 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:1422097-142525,Tb927.9.8820:mRNA-p1
534,Tb927.8.3410,13.416298,9.674401812845282,0.1365,"Inositol hexakisphosphate, putative",Tb927.8.3410:mRNA-p1 | transcript=Tb927.8.3410:mRNA | gene=Tb927.8.3410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Inositol hexakisphosphate  putative | transcript_product=Inositol hexakisphosphate  putative | location=Tb927_08_v5.1:101636,Tb927.8.3410:mRNA-p1
535,Tb927.10.14880,13.403335,7.97645085935133,0.1365,centrosomal protein of 104 kDa,Tb927.10.14880:mRNA-p1 | transcript=Tb927.10.14880:mRNA | gene=Tb927.10.14880 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=centrosomal protein of 104 kDa | transcript_product=centrosomal protein of 104 kDa | location=Tb927_10_v5.1:3629662-36,Tb927.10.14880:mRNA-p1
536,Tb927.10.770,-13.339651000000002,8.523460310324472,0.13752,"RF-1 domain containing protein, putative",Tb927.10.770:mRNA-p1 | transcript=Tb927.10.770:mRNA | gene=Tb927.10.770 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RF-1 domain containing protein  putative | transcript_product=RF-1 domain containing protein  putative | location=Tb927_10_vTb927.10.7700:mRNA-p1 | transcript=Tb927.10.7700:mRNA | gene=Tb927.10.7700 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ATP-binding cassette protein subfamily G | transcript_product=ATP-binding cassette protein subfamily G | location=Tb927_1,Tb927.10.770:mRNA-p1Tb927.10.7700:mRNA-p1
537,Tb927.5.2080,13.281771,9.895472271568371,0.13805,GMP reductase,Tb927.5.2080:mRNA-p1 | transcript=Tb927.5.2080:mRNA | gene=Tb927.5.2080 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=GMP reductase | transcript_product=GMP reductase | location=Tb927_05_v5.1:713439-714914(-) | protein_length=491 | sequence_S,Tb927.5.2080:mRNA-p1
538,Tb927.4.710,13.272876,8.13510083376572,0.13805,"hypothetical protein, conserved",Tb927.4.710:mRNA-p1 | transcript=Tb927.4.710:mRNA | gene=Tb927.4.710 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_04_v5.1:200857-201681(-) ,Tb927.4.710:mRNA-p1
539,Tb927.5.3250,13.267058,9.397853141088609,0.13805,"hypothetical protein, conserved",Tb927.5.3250.1:mRNA-p1 | transcript=Tb927.5.3250.1:mRNA | gene=Tb927.5.3250 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_05_v5.1:1069604-10,Tb927.5.3250.1:mRNA-p1
540,Tb927.6.630,-13.252842,9.125806458139527,0.13805,"hypothetical protein, conserved",Tb927.6.630:mRNA-p1 | transcript=Tb927.6.630:mRNA | gene=Tb927.6.630 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_06_v5.1:259370-261562(-) ,Tb927.6.630:mRNA-p1
541,Tb927.7.5560,13.202989,9.438526527205319,0.1386,"glucosamine-fructose-6-phosphate aminotransferase, putative",Tb927.7.5560:mRNA-p1 | transcript=Tb927.7.5560:mRNA | gene=Tb927.7.5560 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=glucosamine-fructose-6-phosphate aminotransferase  putative | transcript_product=glucosamine-fructose-6-phosphate aminotrans,Tb927.7.5560:mRNA-p1
542,Tb927.10.2900,-13.190638,9.901785145303599,0.1386,"importin beta-1 subunit, putative",Tb927.10.2900:mRNA-p1 | transcript=Tb927.10.2900:mRNA | gene=Tb927.10.2900 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=importin beta-1 subunit  putative | transcript_product=importin beta-1 subunit  putative | location=Tb927_10_v5.1:748683-,Tb927.10.2900:mRNA-p1;Tb11.v5.0837.1-p1
543,Tb927.8.6160,-13.099447,10.43080042462418,0.14053,"40S ribosomal protein S8, putative",Tb927.8.6160:mRNA-p1 | transcript=Tb927.8.6160:mRNA | gene=Tb927.8.6160 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=40S ribosomal protein S8  putative | transcript_product=40S ribosomal protein S8  putative | location=Tb927_08_v5.1:1796603-,Tb927.8.6160:mRNA-p1;Tb927.8.6150:mRNA-p1
544,Tb927.3.3390,13.081505,9.22050034561473,0.14073,"kinesin, putative",Tb927.3.3390:mRNA-p1 | transcript=Tb927.3.3390:mRNA | gene=Tb927.3.3390 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=kinesin  putative | transcript_product=kinesin  putative | location=Tb927_03_v5.1:866616-868391(-) | protein_length=591 | se,Tb927.3.3390:mRNA-p1
545,Tb927.10.7340,-13.072516,10.645215881309136,0.14073,"40S ribosomal protein S24E, putative",Tb927.10.7340:mRNA-p1 | transcript=Tb927.10.7340:mRNA | gene=Tb927.10.7340 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=40S ribosomal protein S24E  putative | transcript_product=40S ribosomal protein S24E  putative | location=Tb927_10_v5.1:1,Tb927.10.7340:mRNA-p1;Tb927.10.7330:mRNA-p1
546,Tb927.1.2710,13.060077,7.096353759993295,0.14073,"hypothetical protein, conserved",Tb927.1.2710:mRNA-p1 | transcript=Tb927.1.2710:mRNA | gene=Tb927.1.2710 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_01_v5.1:624700-626841(,Tb927.1.2710:mRNA-p1
547,Tb927.11.3600,-13.049823,11.164233854692611,0.14073,"40S ribosomal protein S4, putative",Tb927.11.3600:mRNA-p1 | transcript=Tb927.11.3600:mRNA | gene=Tb927.11.3600 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=40S ribosomal protein S4  putative | transcript_product=40S ribosomal protein S4  putative | location=Tb927_11_v5.1:10633,Tb927.11.3600:mRNA-p1;Tb927.11.3590:mRNA-p1;Tb11.v5.1059.1-p1
548,Tb927.2.2120,13.037864,9.508395033133054,0.14073,"Serine/threonine-protein kinase NEK22, putative",Tb927.2.2120:mRNA-p1 | transcript=Tb927.2.2120:mRNA | gene=Tb927.2.2120 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Serine/threonine-protein kinase NEK22  putative | transcript_product=Serine/threonine-protein kinase NEK22  putative | locat,Tb927.2.2120:mRNA-p1
549,Tb927.11.11720,13.013324,9.324447085505087,0.14096,"FG-GAP repeat protein, putative",Tb927.11.11720:mRNA-p1 | transcript=Tb927.11.11720:mRNA | gene=Tb927.11.11720 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=FG-GAP repeat protein  putative | transcript_product=FG-GAP repeat protein  putative | location=Tb927_11_v5.1:3143024-,Tb927.11.11720:mRNA-p1
550,Tb927.3.5320,12.984304,9.090011024007147,0.14134000000000002,UBX domain-containing protein,Tb927.3.5320:mRNA-p1 | transcript=Tb927.3.5320:mRNA | gene=Tb927.3.5320 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=UBX domain-containing protein | transcript_product=UBX domain-containing protein | location=Tb927_03_v5.1:1496089-1497300(+),Tb927.3.5320:mRNA-p1
551,Tb927.5.1760,12.945699,8.34179051989268,0.14196,"Isoprenylcysteine alpha-carbonyl methylesterase, putative",Tb927.5.1760:mRNA-p1 | transcript=Tb927.5.1760:mRNA | gene=Tb927.5.1760 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Isoprenylcysteine alpha-carbonyl methylesterase  putative | transcript_product=Isoprenylcysteine alpha-carbonyl methylestera,Tb927.5.1760:mRNA-p1
552,Tb927.10.14170,-12.924586,8.391552566610928,0.14232999999999998,aquaglyceroporin 2,Tb927.10.14170:mRNA-p1 | transcript=Tb927.10.14170:mRNA | gene=Tb927.10.14170 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=aquaglyceroporin 2 | transcript_product=aquaglyceroporin 2 | location=Tb927_10_v5.1:3442725-3443663(-) | protein_lengt,Tb927.10.14170:mRNA-p1
553,Tb927.10.12190,12.895496,8.720266829679725,0.14282999999999998,"RAB-interacting protein, putative",Tb927.10.12190:mRNA-p1 | transcript=Tb927.10.12190:mRNA | gene=Tb927.10.12190 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RAB-interacting protein  putative | transcript_product=RAB-interacting protein  putative | location=Tb927_10_v5.1:2969,Tb927.10.12190:mRNA-p1
554,Tb927.9.13380,12.864481,10.627007210742901,0.14332,Autophagy-related protein 24,Tb927.9.13380:mRNA-p1 | transcript=Tb927.9.13380:mRNA | gene=Tb927.9.13380 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Autophagy-related protein 24 | transcript_product=Autophagy-related protein 24 | location=Tb927_09_v5.1:2119606-2120865(-,Tb927.9.13380:mRNA-p1
555,Tb927.3.3610,-12.842107,9.630031031361694,0.14342,"peroxisomal targeting signal 2 receptor, putative",Tb927.3.3610:mRNA-p1 | transcript=Tb927.3.3610:mRNA | gene=Tb927.3.3610 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=peroxisomal targeting signal 2 receptor  putative | transcript_product=peroxisomal targeting signal 2 receptor  putative | l,Tb927.3.3610:mRNA-p1
556,Tb927.11.2500,12.826679,10.150909873701123,0.14368,Metallocarboxypeptidase 1,Tb927.11.2500:mRNA-p1 | transcript=Tb927.11.2500:mRNA | gene=Tb927.11.2500 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Metallocarboxypeptidase 1 | transcript_product=Metallocarboxypeptidase 1 | location=Tb927_11_v5.1:736264-737775(-) | prot,Tb927.11.2500:mRNA-p1
557,Tb927.9.10140,12.812333,8.494474629054753,0.14369,"Uncharacterised conserved protein, putative",Tb927.9.10140:mRNA-p1 | transcript=Tb927.9.10140:mRNA | gene=Tb927.9.10140 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Uncharacterised conserved protein  putative | transcript_product=Uncharacterised conserved protein  putative | location=T,Tb927.9.10140:mRNA-p1
558,Tb927.9.7520,12.775683,10.891671237676261,0.14429,"hypothetical protein, conserved",Tb927.9.7520:mRNA-p1 | transcript=Tb927.9.7520:mRNA | gene=Tb927.9.7520 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:1234752-123579,Tb927.9.7520:mRNA-p1
559,Tb927.4.2930,12.772144,8.560277351854042,0.14429,"OsmC-like protein, putative",Tb927.4.2930:mRNA-p1 | transcript=Tb927.4.2930:mRNA | gene=Tb927.4.2930 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=OsmC-like protein  putative | transcript_product=OsmC-like protein  putative | location=Tb927_04_v5.1:778623-779438(+) | pro,Tb927.4.2930:mRNA-p1
560,Tb927.10.390,12.715408,9.744785686458522,0.14508,"DUF2407 ubiquitin-like domain containing protein, putative",Tb927.10.390:mRNA-p1 | transcript=Tb927.10.390:mRNA | gene=Tb927.10.390 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=DUF2407 ubiquitin-like domain containing protein  putative | transcript_product=DUF2407 ubiquitin-like domain containing proTb927.10.3900:mRNA-p1 | transcript=Tb927.10.3900:mRNA | gene=Tb927.10.3900 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=CAMK/CAMKL family protein kinase  putative | transcript_product=CAMK/CAMKL family protein kinase  putative | location=Tb9,Tb927.10.390:mRNA-p1Tb927.10.3900:mRNA-p1
561,Tb927.5.2540,12.707528,8.873413613430447,0.14508,"Organic solute transport protein 1, putative",Tb927.5.2540:mRNA-p1 | transcript=Tb927.5.2540:mRNA | gene=Tb927.5.2540 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Organic solute transport protein 1  putative | transcript_product=Organic solute transport protein 1  putative | location=Tb,Tb927.5.2540:mRNA-p1;Tb11.v5.0574.1-p1
562,Tb927.8.2820,12.666267,9.715384869006849,0.14568,"hypothetical protein, conserved",Tb927.8.2820:mRNA-p1 | transcript=Tb927.8.2820:mRNA | gene=Tb927.8.2820 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_08_v5.1:842913-846791(,Tb927.8.2820:mRNA-p1
563,Tb927.11.15630,-12.655723,8.335858911319818,0.14573,"NOL1/NOP2/sun family, putative",Tb927.11.15630:mRNA-p1 | transcript=Tb927.11.15630:mRNA | gene=Tb927.11.15630 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=NOL1/NOP2/sun family  putative | transcript_product=NOL1/NOP2/sun family  putative | location=Tb927_11_v5.1:4146051-41,Tb927.11.15630:mRNA-p1
564,Tb927.4.1100,-12.629795,10.784702859470292,0.14605,"ribosomal protein L21E (60S), putative",Tb927.4.1100:mRNA-p1 | transcript=Tb927.4.1100:mRNA | gene=Tb927.4.1100 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ribosomal protein L21E (60S)  putative | transcript_product=ribosomal protein L21E (60S)  putative | location=Tb927_04_v5.1:,Tb927.4.1100:mRNA-p1;Tb927.11.680:mRNA-p1;Tb11.0880:mRNA-p1
565,Tb927.8.5610,12.614531,7.954768170059357,0.14636,"hypothetical protein, conserved",Tb927.8.5610.1:mRNA-p1 | transcript=Tb927.8.5610.1:mRNA | gene=Tb927.8.5610 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_08_v5.1:1665119-16,Tb927.8.5610.1:mRNA-p1;Tb927.8.5610.2:mRNA-p1
566,Tb927.4.5160,12.573385,9.119585774961784,0.14697000000000002,"hypothetical protein, conserved",Tb927.4.5160:mRNA-p1 | transcript=Tb927.4.5160:mRNA | gene=Tb927.4.5160 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_04_v5.1:1411913-141273,Tb927.4.5160:mRNA-p1
567,Tb927.11.4690,-12.557757,8.70922754733432,0.14699,mitochondrial DNA polymerase I protein B,Tb927.11.4690:mRNA-p1 | transcript=Tb927.11.4690:mRNA | gene=Tb927.11.4690 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=mitochondrial DNA polymerase I protein B | transcript_product=mitochondrial DNA polymerase I protein B | location=Tb927_1,Tb927.11.4690:mRNA-p1
568,Tb927.8.3270,-12.51784,8.623889919047242,0.14759,hypothetical protein,Tb927.8.3270:mRNA-p1 | transcript=Tb927.8.3270:mRNA | gene=Tb927.8.3270 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=Tb927_08_v5.1:983522-984127(+) | protein_length=20,Tb927.8.3270:mRNA-p1
569,Tb927.1.4830,12.511292,9.88928489078162,0.14759,phospholipase A1,Tb927.1.4830:mRNA-p1 | transcript=Tb927.1.4830:mRNA | gene=Tb927.1.4830 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=phospholipase A1 | transcript_product=phospholipase A1 | location=Tb927_01_v5.1:986718-987620(+) | protein_length=300 | sequ,Tb927.1.4830:mRNA-p1
570,Tb927.8.2230,12.498855,8.312156191475623,0.14759,"Checkpoint protein HUS1, putative",Tb927.8.2230:mRNA-p1 | transcript=Tb927.8.2230:mRNA | gene=Tb927.8.2230 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Checkpoint protein HUS1  putative | transcript_product=Checkpoint protein HUS1  putative | location=Tb927_08_v5.1:684928-685,Tb927.8.2230:mRNA-p1
571,Tb927.7.5490,-12.478607,9.030032704936172,0.14769000000000002,protein arginine n-methyltransferase 7,Tb927.7.5490:mRNA-p1 | transcript=Tb927.7.5490:mRNA | gene=Tb927.7.5490 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=protein arginine n-methyltransferase 7 | transcript_product=protein arginine n-methyltransferase 7 | location=Tb927_07_v5.1:,Tb927.7.5490:mRNA-p1
572,Tb927.9.10830,-12.472361,9.693726948923647,0.14769000000000002,metal dependent 5-nucleotidase,Tb927.9.10830:mRNA-p1 | transcript=Tb927.9.10830:mRNA | gene=Tb927.9.10830 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=metal dependent 5-nucleotidase | transcript_product=metal dependent 5-nucleotidase | location=Tb927_09_v5.1:1708634-170,Tb927.9.10830:mRNA-p1
