Gene_acc,Gene_id,SignedRank,log10TMT,FDR,Desc
1405,Tb927.5.1320,3.743024,5.711739760580297,0.42272,Kinetochore interacting protein 2
1406,Tb927.11.10180,3.741509,4.663564303685812,0.42272,"hypothetical protein, conserved"
1407,Tb927.3.1620,3.735048,5.666619366497441,0.42272,"ER-golgi trafficking TRAPP I complex 85 kDa subunit, putative"
1408,Tb927.11.9040,-3.734992,5.945415238806962,0.42272,conserved protein
1409,Tb927.5.3460,3.727987,4.839334515834225,0.42282,Flagellum attachment zone protein 16
1410,Tb927.5.1090,3.725495,7.175294321756247,0.42286,"threonyl-tRNA synthetase, putative"
1411,Tb927.3.5250,3.722809,5.560438698540977,0.42292,Zinc finger CCCH domain-containing protein 8
1412,Tb927.10.15010,-3.722195,4.977696175297456,0.42292,"lipoic acid synthetase, mitochondrial precursor, putative"
1413,Tb927.10.1540,-3.721969,5.20332304535649,0.42292,"zinc finger protein family member, putative"
1414,Tb927.7.5900,-3.721231,5.531302182841448,0.42292,Autophagy-related protein 8.1
1415,Tb927.7.2440,3.717424,4.797427976193325,0.42292,"pyrroline-5-carboxylate reductase, putative"
1416,Tb927.3.1490,3.715703,3.833099279490037,0.42292,"leucine-rich repeat protein (LRRP), putative"
1417,Tb927.10.8140,3.709686,5.574872019591453,0.4230600000000001,"EVE domain containing protein, putative"
1418,Tb927.7.5640,3.708444,5.010025608514619,0.4230600000000001,"G-patch domain containing protein, putative"
1419,Tb927.10.180,-3.705758,6.043151302466096,0.4230600000000001,"ATP synthase F1 subunit gamma protein, putative"
1420,Tb927.5.970,3.704585,5.293918419918374,0.4230600000000001,"class I transcription factor A, subunit 6"
1421,Tb927.3.5260,3.702672,5.034762774404054,0.4230600000000001,"hypothetical protein, conserved"
1422,Tb927.11.9950,3.697459,4.812126459815453,0.42327,"hypothetical protein, conserved"
1423,Tb927.3.4250,-3.696325,5.206137473004153,0.42327,"hypothetical protein, conserved"
1424,Tb927.10.7400,3.686567,4.262364063902397,0.42433,predicted zinc finger protein
1425,Tb927.10.4990,-3.682488,5.167819289877132,0.42472,cdc2-related kinase 3
1426,Tb927.5.2880,3.677045,4.83593037108523,0.42516,"chaperone protein DnaJ, putative"
1427,Tb927.11.5500,-3.673298,4.99792854984736,0.42539,"Mitochondrial SSU ribosomal protein, putative"
1428,Tb927.10.8590,3.67297,5.462625069548344,0.42539,flagellum transition zone component
1429,Tb927.4.5040,-3.668211,5.4212116783792945,0.4254600000000001,dihydrolipoamide dehydrogenase
1430,Tb927.11.2940,-3.662191,4.999708925176167,0.42597,"hypothetical protein, conserved"
1431,Tb927.9.11540,-3.657195,6.870088703057618,0.42633,"hypothetical protein, conserved"
1432,Tb927.8.5140,3.657073000000001,6.030015818079859,0.42633,"diacylglycerol kinase, putative"
1433,Tb927.8.2050,-3.652467,6.294693968957434,0.42644,GDP-mannose pyrophosphorylase
1434,Tb927.11.15230,-3.652274,5.87544327447554,0.42644,"cytosolic coat protein, putative"
1435,Tb927.10.7620,-3.646018,5.639029708684245,0.42682,"mitochondrial ATP-dependent zinc metallopeptidase, putative"
1436,Tb927.9.10550,3.639421,5.643520118498432,0.4275,Spindle assembly abnormal protein 6 homolog
1437,Tb927.7.7010,-3.626739,4.935367012750003,0.42912,"LSU ribosomal protein, mitochondrial, putative"
1438,Tb927.9.12110,-3.622354,6.936748251789433,0.4295100000000001,"6-phosphogluconate dehydrogenase, decarboxylating"
1439,Tb927.1.3860,3.621609,4.830589737847989,0.4295100000000001,"hypothetical protein, conserved"
1440,Tb927.7.5330,3.600191,4.8479375023960545,0.43257,"hypothetical protein, conserved"
1441,Tb927.8.7210,3.591995,5.143847180924627,0.43344,"hypothetical protein, conserved"
1442,Tb927.10.6750,3.587595,5.523904639088218,0.43387,"Plasma-membrane choline transporter, putative"
1443,Tb927.5.3610,3.584214,5.7022912066750235,0.4341,"adaptor complex protein (AP) 3 delta subunit 1, putative"
1444,Tb927.3.3290,3.576509,5.125210085871675,0.43495,"protein kinase, putative"
1445,Tb927.7.4570,-3.570841,6.441210570783958,0.43541,inosine-guanine nucleoside hydrolase
1446,Tb927.6.3160,3.5708300000000004,5.911722090997683,0.43541,"splicing factor 3a, putative"
1447,Tb927.2.3580,-3.570181,6.261869267669321,0.43541,"transcription elongation factor s-II, putative"
1448,Tb927.11.13450,3.570164,5.326929537043505,0.43541,"hypothetical protein, conserved"
1449,Tb927.9.10450,3.569763,5.910453641304222,0.43541,"hypothetical protein, conserved"
1450,Tb927.4.2550,-3.565982,4.949919133071954,0.43541,"hypothetical protein, conserved"
1451,Tb927.3.4560,3.563681,5.6745656955344925,0.43541,"5-AMP-activated protein kinase catalytic subunit alpha, putative"
1452,Tb927.10.13130,-3.554631,5.107389757487648,0.43574,UTP-glucose-1-phosphate uridylyltransferase
1453,Tb927.3.740,3.5494480000000004,5.472561436075542,0.43628,"ZFP family member, putative"
1454,Tb927.11.6440,-3.548456,6.68945981460716,0.43628,"hypothetical protein, conserved"
1455,Tb927.3.1550,-3.543624,5.2503752693001235,0.4366600000000001,"Rab3 GTPase-activating protein catalytic subunit, putative"
1456,Tb927.10.6880,3.538479,7.383878172624137,0.43704,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
1457,Tb927.5.2310,3.535825,5.250346800440827,0.43713,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative"
1458,Tb927.11.10480,-3.533017,5.149716777343524,0.43719,"PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative |"
1459,Tb927.11.2520,-3.527425,6.242305334526925,0.43768,UDP-n-acetylglucosamine pyrophosphorylase
1460,Tb927.11.15870,-3.526332,6.059223144083315,0.43768,"hypothetical protein, conserved"
1461,Tb927.10.380,-3.518354,4.1787180191057685,0.43847,kinetoplast ribosomal PPR-repeat containing protein 5
1462,Tb927.11.15270,-3.515077,5.674726454899578,0.43867,"phosphopantetheine adenylyltransferase, putative"
1463,Tb927.1.4500,3.514278,5.460632275907879,0.43867,"SNARE associated Golgi protein, putative"
1464,Tb927.11.8250,3.508979,4.799846931017293,0.43899,"hypothetical protein, conserved"
1465,Tb927.10.7600,3.5021160000000005,5.561784899070121,0.43984,"Centrosomal protein POC5, putative"
1466,Tb927.1.1030,3.49715,5.577721524509021,0.4402100000000001,Nucleolar protein 49
1467,Tb927.9.14120,-3.497059,5.5511123532531235,0.4402100000000001,"NLI interacting factor-like phosphatase, putative"
1468,Tb927.4.4810,3.495938,4.388006418837294,0.4402100000000001,"hypothetical protein, conserved"
1469,Tb927.2.5120,3.4958339999999994,5.196176185039973,0.4402100000000001,Vesicle-associated membrane protein 7
1470,Tb927.10.6650,3.4923660000000005,5.807281277268819,0.4402100000000001,"G10 protein homologue, putative"
1471,Tb927.2.3880,3.491771,6.153957066154781,0.4402100000000001,heterogeneous nuclear ribonucleoproteins F/H homologue
1472,Tb927.10.13180,-3.488687,6.118093797192415,0.4402100000000001,"Nrap protein, putative"
1473,Tb927.11.17020,3.4855370000000003,5.291409554400396,0.4402100000000001,"hypothetical protein, conserved"
1474,Tb927.3.1600,-3.4826300000000003,5.3788368192442295,0.4402100000000001,Mitochondrial import inner membrane translocase subunit 10
1475,Tb927.11.8970,-3.482611,6.607942660430866,0.4402100000000001,"ribose 5-phosphate isomerase, putative"
1476,Tb927.9.7210,3.47961,5.032544894963663,0.4402100000000001,mitochondrial exoribonuclease DSS-1
1477,Tb927.10.3010,3.479569,5.953360156763098,0.4402100000000001,"hook complex protein, conserved"
1478,Tb927.8.4430,-3.47936,7.245216456947668,0.4402100000000001,uridine phosphorylase
1479,Tb927.10.6320,-3.477649,5.2098812402049175,0.4402100000000001,"CBF/Mak21 family, putative"
1480,Tb927.9.11510,3.4776,4.553164674298586,0.4402100000000001,"hypothetical protein, conserved"
1481,Tb927.6.4090,-3.466592,5.9146569066015235,0.44048,"chaperonin HSP60, mitochondrial precursor, putative"
1482,Tb927.5.2100,3.465549,5.123786328615372,0.44048,"RNA-binding protein, putative"
1483,Tb927.10.8660,3.4613160000000005,5.11882666293329,0.44077,"Fis1 C-terminal tetratricopeptide repeat, putative"
1484,Tb927.11.10880,-3.458754,5.212582641545079,0.44088,"hypothetical protein, conserved"
1485,Tb10.v4.0035,3.450105,6.477548101128427,0.44208,"stress-inducible protein STI1-like, putative"
1486,Tb927.3.4490,-3.445269,5.289224658290882,0.44252,"protein farnesyltransferase alpha subunit, putative"
1487,Tb927.7.4940,3.440376,4.912264580225968,0.44301,"serine peptidase, clan SC, family S9A-like protein"
1488,Tb927.3.3780,-3.435829,7.216654044136993,0.44347,"tryparedoxin 1a, putative"
1489,Tb927.10.7360,3.433327,4.651227925064616,0.4435,"ATP-binding cassette protein, putative"
1490,Tb927.4.1220,-3.431184,6.089239625178809,0.44353,"leucine-rich repeat protein (LRRP), putative"
1491,Tb927.5.1590,3.430293,4.335380998014322,0.44353,"hypothetical protein, conserved"
1492,Tb11.01.2730,3.427595,6.007360807683594,0.44353,"hypothetical protein, conserved"
1493,Tb927.10.5050,-3.426371,5.2126092603381595,0.44353,mitochondrial ATP synthase epsilon chain
1494,Tb11.v5.0487,-3.424221,5.306893026963636,0.44353,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
1495,Tb927.11.15610,3.421877,5.163474455237053,0.4436600000000001,"hypothetical protein, conserved"
1496,Tb927.9.2290,3.421039,5.116602210129319,0.4436600000000001,"hypothetical protein, conserved"
1497,Tb927.8.8140,-3.419313,5.644915952471017,0.4436600000000001,"small GTP-binding rab protein, putative"
1498,Tb927.5.3730,3.416286,5.618311384224417,0.4436600000000001,"hypothetical protein, conserved"
1499,Tb927.3.3020,3.40755,4.402768479840237,0.44469,"actin-like protein, putative"
1500,Tb927.7.3180,3.407319,6.496299879613925,0.44469,"adaptor complex AP-1 medium subunit, putative"
1501,Tb927.7.6930,-3.406845,5.5680960720186,0.44469,"ATPase, putative"
1502,Tb927.1.3310,-3.405085,6.057018489555893,0.44469,"hypothetical protein, conserved"
1503,Tb11.02.5430b,-3.404764,5.036970714491612,0.44469,"hypothetical protein, conserved"
1504,Tb927.9.6250,-3.404088,7.584001231258213,0.44469,arginine kinase
1505,Tb927.11.16810,3.3995300000000004,6.6037414328142345,0.44469,"dynein light intermediate chain D1bLIC, putative"
1506,Tb927.4.1840,3.395,5.525966434131284,0.44469,Carboxypeptidase-like protein
1507,Tb927.8.8170,-3.3935190000000004,5.482859297371087,0.44469,RNA editing mediator complex protein 5
1508,Tb927.9.4680,-3.392323,7.039887816822697,0.44469,Eukaryotic initiation factor 4A-1
1509,Tb927.6.2330,3.392038,5.267863700475364,0.44469,RGG protein
1510,Tb927.10.7920,3.3899800000000004,5.730351534761351,0.44469,"hypothetical protein, conserved"
1511,Tb927.3.3240,3.388074,3.707350134596788,0.44469,"hypothetical protein, conserved"
1512,Tb927.10.14470,3.38692,6.668525688556862,0.44469,intraflagellar transport protein 140
1513,Tb927.11.2600,3.386814,4.976838877367045,0.44469,"hypothetical protein, conserved"
1514,Tb927.7.3950,3.384571,5.20390278111006,0.44469,RNA-editing 3 terminal uridylyl transferase 1
1515,Tb927.11.14780,-3.371882,5.8459946557593865,0.44578,phosphomannose isomerase
1516,Tb927.2.3930,3.365382,5.436856751136255,0.44656,dna replication licensing factor mcm3
1517,Tb927.7.660,-3.363815,5.241666824586112,0.44656,"Cupin-like domain containing protein, putative"
1518,Tb927.10.2030,-3.358851,4.148610880002482,0.44708,"Pentatricopeptide repeat protein (PPR), putative"
1519,Tb927.9.10530,-3.3545,5.9531562200620645,0.44739,Flagellum attachment zone protein 4
1520,Tb927.5.1810,3.352869,6.599433632155624,0.44739,lysosomal/endosomal membrane protein p67
1521,Tb927.7.4890,3.351302,4.8602591275367715,0.44739,Present in the outer mitochondrial membrane proteome 34
1522,Tb927.3.3100,-3.338456,5.374124860179728,0.44915,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
1523,Tb927.8.4560,-3.335783,4.858817814312067,0.44922,"hypothetical protein, conserved"
1524,Tb927.10.2270,3.330956,6.299975552515689,0.44965,"vacuolar protein sorting-associated protein 35, putative"
1525,Tb927.11.1630,-3.326458,4.811473345830558,0.45015,"LSU ribosomal protein, mitochondrial, putative"
1526,Tb927.10.5020,-3.3260629999999995,5.697195911844242,0.45015,Eukaryotic translation initiation factor 4E type 5
1527,Tb927.11.13050,-3.323256,6.930898963071646,0.45015,calmodulin
1528,Tb927.11.1960,3.321449,5.715715110323256,0.45015,"leucine-rich repeat protein (LRRP), putative"
1529,Tb927.10.240,-3.319432,5.9700910600401516,0.4501600000000001,"peroxin 14, putative"
1530,Tb927.11.10350,3.316115,5.4693138150357345,0.45046,"hypothetical protein, conserved"
1531,Tb927.11.4570,3.314753,5.214640776734977,0.45046,Ras-related protein Rab5B
1532,Tb927.11.10080,-3.309152,4.210657331773702,0.45112,"LSU ribosomal protein, mitochondrial, putative"
1533,Tb927.8.6930,3.306303,5.653776729940719,0.45129,"serine/threonine-protein kinase NRKB, putative"
1534,Tb11.1810b.1-p1,3.30599,4.552668216112194,0.45129,"retrotransposon hot spot protein (RHS, pseudogene), putative"
1535,Tb927.10.11180,3.301927,5.214742324260576,0.45152,"Ubiquitin-like modifier-activating enzyme ATG7, putative"
1536,Tb927.7.2980,-3.299147,6.7670222164482885,0.4517,"Nitroreductase family, putative"
1537,Tb927.2.1890,-3.298512,5.149465450995452,0.4517,E2-like ubiquitin-conjugation enzyme
1538,Tb927.1.4760,3.298077,5.6700153436286955,0.4517,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
1539,Tb927.2.4410,3.297728,5.4464284245132655,0.4517,"Eukaryotic protein of unknown function (DUF846), putative"
1540,Tb927.3.1380,-3.294231,6.9453405429418,0.4517,"ATP synthase subunit beta, mitochondrial"
1541,Tb927.11.5640,3.292335,5.103741023001259,0.4517,"hypothetical protein, conserved"
1542,Tb927.11.1980,-3.290535,6.555551890253697,0.4517,"zinc finger protein family member, putative"
1543,Tb927.9.15090,-3.288802,6.104573028477273,0.4517,"cytosolic coat protein, putative"
1544,Tb927.8.1840,3.282289,6.2462974719791005,0.45224,"Sec7 domain containing protein, putative"
1545,Tb927.11.4530,-3.279338,5.801225290173022,0.45243,N-acetyltransferase subunit ARD1
1546,Tb927.11.3870,-3.2782660000000003,5.351735125280808,0.45243,"katanin, putative"
1547,Tb927.6.2060,-3.2768839999999995,6.435063590165067,0.45243,histidyl-tRNA synthetase
1548,Tb927.1.2600,3.266519,5.548117002840113,0.45373,pumilio/PUF RNA binding protein 9
1549,Tb927.6.1430,-3.266466,5.597779258368963,0.45373,"hypothetical protein, conserved"
1550,Tb927.10.13860,3.257479,6.015942754998208,0.45477,GPI-anchor transamidase subunit 8 (GPI8)
1551,Tb927.4.1250,3.257011,5.500986188649766,0.45477,"peroxisome biogenesis factor 1, putative"
1552,Tb927.11.10510,3.25622,6.06310808299862,0.45477,"ubiquinone biosynthesis methyltransferase, putative"
1553,Tb927.2.6080,3.256046,4.986700838487169,0.45477,"hypothetical protein, conserved"
1554,Tb927.9.12380,3.251938,5.341922295990393,0.45477,"Histidine phosphatase superfamily (branch 1), putative"
1555,Tb927.11.2630,3.249509,4.175163774491954,0.45477,"diphthamide biosynthesis enzyme Dph1/Dph2 domain containing protein, putative"
1556,Tb927.6.3870,3.247004,6.0586505796521735,0.45484,"RNA-binding protein, putative"
1557,Tb927.11.5020,-3.246422,5.237103691586688,0.45484,"hypothetical protein, conserved"
1558,Tb927.10.11450,3.243493,4.7878381629708775,0.45484,"TFIIF-stimulated CTD phosphatase, putative"
1559,Tb927.1.2100,3.236882,6.765898180947126,0.4556,Calpain-like protein 1.1
1560,Tb927.3.5360,3.230962,4.310516302158761,0.45637,"FHA domain containing protein, putative"
1561,Tb927.3.2750,-3.225668,5.122996360325154,0.45703,"hypothetical protein, conserved"
1562,Tb927.8.6590,3.224507,5.161567631970461,0.45703,"Outer mitochondrial membrane transport complex protein/Glutathione S-transferase, C-terminal domain containing protein, puta"
1563,Tb927.4.5335,3.2193970000000003,4.768827955683976,0.45747,hypothetical protein
1564,Tb927.10.7700,3.214157,5.655650574589957,0.4581,ATP-binding cassette protein subfamily G
1565,Tb927.3.4060,3.212794,4.717286234801492,0.4581,asparagine synthetase domain-containing protein 1
1566,Tb927.5.2780,3.203561,6.46372879165109,0.45911,mitochondrial DNA polymerase beta
1567,Tb927.5.3910,3.196695,4.908790526033408,0.45993,small nuclear RNA-activating protein
1568,Tb927.3.3160,3.19668,4.5204376772073,0.45993,Nuclear poly(A) polymerase 1
1569,Tb927.8.5570,3.195795,4.339040472581532,0.45993,"transporter, putative"
1570,Tb927.10.13470,-3.19446,4.865782831252574,0.45993,"PA26 p53-induced protein (sestrin), putative"
1571,Tb927.9.11560,-3.177578,4.5011688495213615,0.46197,"hypothetical protein, conserved"
1572,Tb927.11.3060,-3.173033,5.363496027215013,0.46243,"Phosphate transport (Pho88), putative"
1573,Tb927.7.2080,3.166817,5.439632648227259,0.46304,cap guanylyltransferase-methyltransferase 1
1574,Tb927.9.2160,3.164707,5.051360933783974,0.46316,"hypothetical protein, conserved"
1575,Tb927.4.4610,-3.1631240000000003,4.896896238909772,0.46316,"LSU ribosomal protein, mitochondrial, putative"
1576,Tb927.7.7430,-3.161772,6.75507537396706,0.46316,"ATP synthase F1, alpha subunit"
1577,Tb927.10.6160,3.161416,5.337565741902156,0.46316,"Sec34-like family, putative"
1578,Tb927.3.3360,3.156006,5.330471269591286,0.46353,"acyltransferase, putative"
1579,Tb927.9.12790,3.155106,4.492953521007625,0.46353,"dolichol kinase, putative"
1580,Tb927.10.13950,-3.147647,6.3023128868306735,0.46441,"tubulin-specific chaperone, putative"
1581,Tb927.10.640,3.144386,5.575459194191036,0.46475,"arginine N-methyltransferase, type II"
1582,Tb927.7.7300,3.143326,5.469488192518037,0.46475,"ATP-dependent DEAD/H RNA helicase, putative"
1583,Tb927.9.10960,-3.143138,4.988251929107002,0.46475,"ATP-dependent DEAD/H RNA helicase, putative"
1584,Tb927.1.1550,-3.142963,4.88535085263498,0.46475,"tubulin-tyrosine ligase, putative"
1585,Tb927.8.5060,3.1400080000000004,5.628303765919849,0.46475,ADP-ribosylation factor-like protein 6
1586,Tb927.11.1250,-3.139743,4.490604521201231,0.46475,"Mitochondrial SSU ribosomal protein, putative"
1587,Tb927.10.13870,-3.13866,4.84599671955825,0.46475,"tubulin tyrosine ligase protein, putative"
1588,Tb11.v5.0586,-3.136532,4.477463729741326,0.46475,"hypothetical protein, conserved"
1589,Tb927.11.13060,-3.135469,5.705066489490854,0.46475,"translation-associated element 2, putative"
1590,Tb927.10.11150,3.134671,5.167720913017674,0.46475,"hypothetical protein, conserved"
1591,Tb927.6.4590,-3.134434,6.701223924413613,0.46475,"glutamyl-tRNA synthetase, putative"
1592,Tb927.11.5490,3.131403,4.657884112224225,0.46475,"Polyphosphoinositide phosphatase, putative"
